route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
vilnius_expressbus_6G,12488,4304,"Žaliasis tiltas",,65763,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4305,"Žaliasis tiltas",,65765,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4306,"Žaliasis tiltas",,65766,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4307,"Žaliasis tiltas",,65761,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4308,"Žaliasis tiltas",,65762,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4309,"Žaliasis tiltas",,65764,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4310,"Žaliasis tiltas",,65763,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4311,"Žaliasis tiltas",,65765,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4312,"Žaliasis tiltas",,65766,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4313,"Žaliasis tiltas",,65761,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4314,"Žaliasis tiltas",,65762,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4315,"Žaliasis tiltas",,65764,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4316,"Žaliasis tiltas",,65765,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4317,"Žaliasis tiltas",,65763,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4318,"Žaliasis tiltas",,65761,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4319,"Žaliasis tiltas",,65762,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4320,"Žaliasis tiltas",,65764,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4321,"Žaliasis tiltas",,65766,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4322,"Žaliasis tiltas",,65765,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4323,"Žaliasis tiltas",,65763,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4324,"Žaliasis tiltas",,65761,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4325,"Žaliasis tiltas",,65762,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4326,"Žaliasis tiltas",,65764,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4327,"Žaliasis tiltas",,65766,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4328,"Žaliasis tiltas",,65765,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4329,"Žaliasis tiltas",,65763,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4330,"Žaliasis tiltas",,65761,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4331,"Žaliasis tiltas",,65762,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4332,"Žaliasis tiltas",,65764,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4333,"Žaliasis tiltas",,65766,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4334,"Žaliasis tiltas",,65765,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4335,"Žaliasis tiltas",,65763,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4336,"Žaliasis tiltas",,65762,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4337,"Žaliasis tiltas",,65761,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4338,"Žaliasis tiltas",,65764,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4339,"Žaliasis tiltas",,65765,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4340,"Žaliasis tiltas",,65761,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4341,"Žaliasis tiltas",,65764,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4342,"Žaliasis tiltas",,65762,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4343,"Žaliasis tiltas",,65765,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4344,"Žaliasis tiltas",,65761,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4345,"Žaliasis tiltas",,65764,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4346,"Žaliasis tiltas",,65762,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4347,"Žaliasis tiltas",,65765,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4348,"Žaliasis tiltas",,65761,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4349,"Žaliasis tiltas",,65764,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4350,"Žaliasis tiltas",,65762,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4351,"Žaliasis tiltas",,65765,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12488,4352,"Žaliasis tiltas",,65761,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12488,4353,"Žaliasis tiltas",,65762,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4354,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4355,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4356,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4357,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4358,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4359,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4360,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4361,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4362,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4363,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4364,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4365,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4366,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4367,"Žaliasis tiltas",,65769,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4368,"Žaliasis tiltas",,65772,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4369,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4370,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4371,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4372,"Žaliasis tiltas",,65769,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4373,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4374,"Žaliasis tiltas",,65772,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4375,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4376,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4377,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4378,"Žaliasis tiltas",,65769,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4379,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4380,"Žaliasis tiltas",,65772,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4381,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4382,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4383,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4384,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4385,"Žaliasis tiltas",,65769,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4386,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4387,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4388,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4389,"Žaliasis tiltas",,65772,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4390,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4391,"Žaliasis tiltas",,65769,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4392,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4393,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4394,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4395,"Žaliasis tiltas",,65772,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4396,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4397,"Žaliasis tiltas",,65769,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4398,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4399,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4400,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4401,"Žaliasis tiltas",,65772,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4402,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4403,"Žaliasis tiltas",,65769,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4404,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4405,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4406,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4407,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4408,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4409,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4410,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4411,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4412,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4413,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4414,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4415,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4416,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4417,"Žaliasis tiltas",,65770,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4418,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4419,"Žaliasis tiltas",,65771,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12489,4420,"Žaliasis tiltas",,65767,vilnius_expressbus_6G_a-b,1
vilnius_expressbus_6G,12489,4421,"Žaliasis tiltas",,65768,vilnius_expressbus_6G_a-b,
vilnius_expressbus_6G,12487,4422,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4423,"Parko g.",,65754,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4424,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4425,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4426,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4427,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4428,"Parko g.",,65756,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4429,"Parko g.",,65757,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4430,"Parko g.",,65759,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4431,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4432,"Parko g.",,65754,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4433,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4434,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4435,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4436,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4437,"Parko g.",,65756,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4438,"Parko g.",,65757,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4439,"Parko g.",,65759,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4440,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4441,"Parko g.",,65754,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4442,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4443,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4444,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4445,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4446,"Parko g.",,65756,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4447,"Parko g.",,65757,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4448,"Parko g.",,65759,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4449,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4450,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4451,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4452,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4453,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4454,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4455,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4456,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4457,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4458,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4459,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4460,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4461,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4462,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4463,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4464,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4465,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4466,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4467,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4468,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4469,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4470,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4471,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4472,"Parko g.",,65754,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4473,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4474,"Parko g.",,65756,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4475,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4476,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4477,"Parko g.",,65757,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4478,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4479,"Parko g.",,65759,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4480,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4481,"Parko g.",,65754,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4482,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4483,"Parko g.",,65756,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4484,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4485,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4486,"Parko g.",,65757,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4487,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4488,"Parko g.",,65759,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4489,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4490,"Parko g.",,65754,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4491,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4492,"Parko g.",,65756,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4493,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4494,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4495,"Parko g.",,65757,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4496,"Parko g.",,65759,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4497,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4498,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4499,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4500,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4501,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4502,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4503,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4504,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4505,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4506,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4507,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4508,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4509,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4510,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4511,"Parko g.",,65752,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4512,"Parko g.",,65753,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4513,"Parko g.",,65755,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12487,4514,"Parko g.",,65758,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12487,4515,"Parko g.",,65760,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4516,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4517,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4518,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4519,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4520,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4521,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4522,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4523,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4524,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4525,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4526,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4527,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4528,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4529,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4530,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4531,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4532,"Parko g.",,65763,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4533,"Parko g.",,65766,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4534,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4535,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4536,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4537,"Parko g.",,65763,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4538,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4539,"Parko g.",,65766,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4540,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4541,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4542,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4543,"Parko g.",,65763,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4544,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4545,"Parko g.",,65766,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4546,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4547,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4548,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4549,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4550,"Parko g.",,65763,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4551,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4552,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4553,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4554,"Parko g.",,65766,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4555,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4556,"Parko g.",,65763,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4557,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4558,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4559,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4560,"Parko g.",,65766,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4561,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4562,"Parko g.",,65763,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4563,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4564,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4565,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4566,"Parko g.",,65766,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4567,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4568,"Parko g.",,65763,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4569,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4570,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4571,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4572,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4573,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4574,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4575,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4576,"Parko g.",,65765,vilnius_expressbus_6G_b-a,
vilnius_expressbus_6G,12488,4577,"Parko g.",,65761,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4578,"Parko g.",,65764,vilnius_expressbus_6G_b-a,1
vilnius_expressbus_6G,12488,4579,"Parko g.",,65762,vilnius_expressbus_6G_b-a,
